[combat] time=0.241 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.242 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.242 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[combat] time=0.254 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.406 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.407 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=10.017 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.567 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.567 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.593 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=10.593 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=10.624 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=0101000000000000000048E8B900CDD70BC6357E04C3F90FA742E2402E4013000000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383934392E39353031393520593A202D3133322E343932393936205A3A2038332E353239353236204F7269656E746174696F6E3A20322E3732323731300000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C335D20496E7374616E636549443A20300000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034332E3635323233330000
[combat] time=10.724 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038332E35333038333820466C6F6F725A3A2038332E353330383338204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8949.950195_Y:_-132.492996_Z:_83.529526_Orientation:_2.722710
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,3]_InstanceID:_0
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_43.652233
[combat] time=10.728 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_83.530838_FloorZ:_83.530838_Have_height_data_(Map:_1_VMap:_1)
[combat] time=12.614 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=41;hex=00000000070000002E676F2078797A202D383937302E30202D3133322E3439332038332E3533203000
[combat] time=12.614 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8970.0_-132.493_83.53_0
[combat] time=12.664 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=0101010000000000000041F0B90000280CC6357E04C35C0FA742E2402E4013000000
[combat] time=17.635 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=17.635 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383934392E39353031393520593A202D3133322E343932393936205A3A2038332E353239353236204F7269656E746174696F6E3A20322E3732323731300000
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C335D20496E7374616E636549443A20300000
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034332E3635323233330000
[combat] time=17.792 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038332E35333038333820466C6F6F725A3A2038332E353330383338204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8949.950195_Y:_-132.492996_Z:_83.529526_Orientation:_2.722710
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,3]_InstanceID:_0
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_43.652233
[combat] time=17.800 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_83.530838_FloorZ:_83.530838_Have_height_data_(Map:_1_VMap:_1)
[anim] time=19.037 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.037 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.037 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.037 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.037 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.037 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.037 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.069 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.069 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.071 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.071 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.071 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.072 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.072 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.072 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.087 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.087 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.104 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.120 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.120 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.121 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.121 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.121 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.121 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.137 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.137 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.154 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.154 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.170 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.170 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.187 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.187 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.187 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.187 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.187 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.204 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.204 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.220 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.220 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.221 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.221 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.221 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.221 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.221 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.237 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.237 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.268 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.268 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.271 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.271 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.287 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.287 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.304 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.304 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.320 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.320 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=19.337 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=19.337 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=19.354 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=19.354 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=19.354 unit=creature:604 track=0 requested=0 played=0 kind=Exact
