[combat] time=0.316 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.317 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.317 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[combat] time=0.331 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.489 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.490 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.556 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.556 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=10.194 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.745 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.745 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.755 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=39;hex=00000000070000002E676F2078797A202D38393030202D3133322E3439332038332E3533203000
[combat] time=10.755 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8900_-132.493_83.53_0
[combat] time=10.866 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=01010000000000000000F450E900CDD70BC6357E04C3F90FA7425E4B304015000000
[combat] time=10.866 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=01010100000000000000F450E90000100BC6357E04C35C0FA7425E4B304015000000
[combat] time=10.875 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=2.7546;movementTime=15290612;flags=0x00000000
[combat] time=10.875 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=0100000000000000000000007B2A0000
[combat] time=10.875 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=1;position=-8900|-132.493|83.53;orientation=2.7546;movementTime=15290612;flags=0x00000000
[combat] time=10.875 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=0100000000000000010000007B2A0000
[combat] time=13.774 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=13;hex=00000000070000002E67707300
[combat] time=13.774 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gps
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=34;hex=0A00000000000000000000000010000000596F7520617265204F5554646F6F720000
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=97;hex=0A0000000000000000000000004F0000004D61703A203020284561737465726E204B696E67646F6D7329205A6F6E653A2031322028456C77796E6E20466F726573742920417265613A203920284E6F72746873686972652056616C6C6579290000
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=84;hex=0A00000000000000000000000042000000583A202D383930302E30303030303020593A202D3133322E343932393936205A3A2038302E393933353233204F7269656E746174696F6E3A20322E3735343630300000
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=54;hex=0A00000000000000000000000024000000677269645B33322C34385D63656C6C5B31322C345D20496E7374616E636549443A20300000
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=53;hex=0A00000000000000000000000023000000205A6F6E65583A2034382E303535303233205A6F6E65593A2034312E3439343136370000
[combat] time=13.833 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=89;hex=0A0000000000000000000000004700000047726F756E645A3A2038302E39393335333020466C6F6F725A3A2038302E393933353330204861766520686569676874206461746120284D61703A203120564D61703A2031290000
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_OUTdoor
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Map:_0_(Eastern_Kingdoms)_Zone:_12_(Elwynn_Forest)_Area:_9_(Northshire_Valley)
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=X:_-8900.000000_Y:_-132.492996_Z:_80.993523_Orientation:_2.754600
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=grid[32,48]cell[12,4]_InstanceID:_0
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=_ZoneX:_48.055023_ZoneY:_41.494167
[combat] time=13.841 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GroundZ:_80.993530_FloorZ:_80.993530_Have_height_data_(Map:_1_VMap:_1)
[anim] time=32.489 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.491 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.491 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.507 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.507 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.523 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.523 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.540 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.540 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.557 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.557 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.574 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.574 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.590 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.590 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.607 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.607 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.624 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.624 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.640 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.640 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.658 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.658 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.674 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.674 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.690 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.690 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.707 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.707 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.724 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.724 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.741 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.741 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.757 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.757 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.790 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.790 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.791 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.791 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.807 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.807 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.824 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.824 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.840 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.840 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.857 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.857 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.874 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.874 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.890 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.890 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.907 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.907 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.924 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.924 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.941 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.941 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=32.956 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6E706320737061776E2064656C65746500
[combat] time=32.956 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_delete
[anim] time=32.957 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.957 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.974 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.989 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=32.991 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=32.991 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.007 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.007 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=33.023 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=48;hex=0A0000000000000000000000001E000000596F752073686F756C642073656C65637420612063726561747572652E0000
[anim] time=33.024 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.024 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=33.039 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_should_select_a_creature.
[anim] time=33.040 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.040 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.057 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.057 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.074 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.074 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.091 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.091 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.107 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.107 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.124 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.124 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.140 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.140 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.157 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.157 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.174 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.174 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.191 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.191 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.191 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=33.208 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.208 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.224 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.224 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.224 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=33.241 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.241 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.257 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.257 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.290 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.290 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.291 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.291 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.307 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.307 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.324 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.324 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.341 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.341 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.357 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.358 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.374 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.374 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.391 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.391 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.407 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.407 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.424 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.424 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.441 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.441 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.458 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.458 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.475 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.475 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.491 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.491 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.508 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.508 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.524 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.524 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.541 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.541 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.557 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.557 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.590 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.590 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.592 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.592 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.607 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.841 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.841 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.858 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.858 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.875 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.875 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.892 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.892 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.908 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.908 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.925 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.925 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.941 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.941 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.958 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.958 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=33.975 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=33.975 unit=creature:328 track=0 requested=4 played=4 kind=Exact
